timestamp,fps,ear_left,ear_right,ear_average,mar,perclos,yaw,pitch,roll,gaze_direction,driver_state
1788114216.515,29,0.174,0.127,0.150,0.001,0.520,-9.6,165.8,4.0,UNKNOWN,DROWSY
1788114216.549,31,0.180,0.117,0.148,0.001,0.520,-9.7,164.9,4.2,UNKNOWN,DROWSY
1788114216.580,30,0.177,0.123,0.150,0.003,0.520,-9.1,164.7,4.1,UNKNOWN,DROWSY
1788114216.612,31,0.176,0.121,0.148,0.001,0.520,-9.5,165.1,4.1,UNKNOWN,DROWSY
1788114216.642,33,0.181,0.119,0.150,0.000,0.520,-9.7,164.9,4.2,UNKNOWN,DROWSY
1788114216.676,28,0.170,0.110,0.140,0.000,0.520,-9.3,165.3,3.9,UNKNOWN,DROWSY
1788114216.710,30,0.154,0.109,0.132,0.001,0.520,-9.5,163.7,3.2,UNKNOWN,DROWSY
1788114216.741,31,0.092,0.072,0.082,0.001,0.520,-9.6,163.6,2.5,UNKNOWN,DROWSY
1788114216.773,33,0.043,0.085,0.064,0.002,0.520,-9.3,162.6,1.9,UNKNOWN,DROWSY
1788114216.803,32,0.037,0.022,0.030,0.002,0.520,-9.5,163.4,0.8,UNKNOWN,DROWSY
1788114216.852,19,0.030,0.020,0.025,0.001,0.520,-9.0,163.3,-0.2,UNKNOWN,DROWSY
1788114216.884,32,0.042,0.014,0.028,0.003,0.527,-8.5,163.0,-1.3,UNKNOWN,DROWSY
1788114216.911,35,0.035,0.037,0.036,0.002,0.533,-9.1,163.6,-2.4,UNKNOWN,DROWSY
1788114216.949,27,0.018,0.017,0.017,0.002,0.540,-8.3,162.6,-3.1,UNKNOWN,DROWSY
1788114216.980,31,0.009,0.020,0.014,0.006,0.547,-8.3,164.5,-3.8,UNKNOWN,DROWSY
1788114217.011,32,0.010,0.012,0.011,0.005,0.553,-7.1,164.1,-4.6,UNKNOWN,DROWSY
1788114217.042,32,0.011,0.022,0.017,0.004,0.560,-6.5,163.9,-4.6,UNKNOWN,DROWSY
1788114217.075,29,0.014,0.021,0.018,0.005,0.567,-6.2,163.7,-4.9,UNKNOWN,DROWSY
1788114217.109,31,0.013,0.027,0.020,0.003,0.573,-5.8,164.2,-5.2,UNKNOWN,DROWSY
1788114217.140,30,0.014,0.017,0.016,0.002,0.580,-5.9,163.9,-5.2,UNKNOWN,DROWSY
1788114217.174,30,0.013,0.031,0.022,0.003,0.587,-5.3,164.0,-5.4,UNKNOWN,DROWSY
1788114217.222,20,0.015,0.019,0.017,0.002,0.593,-6.7,163.1,-5.3,UNKNOWN,DROWSY
1788114217.252,31,0.014,0.026,0.020,0.001,0.600,-5.5,165.3,-5.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.285,30,0.017,0.027,0.022,0.001,0.607,-5.9,164.2,-5.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.316,32,0.011,0.011,0.011,0.002,0.613,-5.8,163.0,-5.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.348,30,0.017,0.019,0.018,0.002,0.620,-5.4,164.7,-5.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.381,31,0.014,0.020,0.017,0.002,0.627,-5.5,164.6,-5.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.411,32,0.007,0.019,0.013,0.003,0.633,-6.2,164.6,-5.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.444,29,0.005,0.025,0.015,0.003,0.640,-6.6,164.4,-5.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.474,33,0.010,0.014,0.012,0.003,0.647,-6.4,164.2,-5.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.511,27,0.011,0.024,0.018,0.003,0.653,-7.1,163.8,-4.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.540,34,0.008,0.021,0.015,0.005,0.660,-6.7,163.6,-4.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.589,20,0.006,0.024,0.015,0.002,0.667,-7.2,162.7,-4.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.622,30,0.010,0.015,0.013,0.003,0.673,-7.4,163.4,-4.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.655,31,0.009,0.015,0.012,0.003,0.680,-6.9,163.8,-4.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.686,31,0.009,0.019,0.014,0.004,0.687,-6.7,163.0,-4.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.719,30,0.011,0.013,0.012,0.003,0.693,-7.3,162.3,-4.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.748,34,0.006,0.012,0.009,0.002,0.700,-8.0,162.9,-4.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.778,32,0.006,0.014,0.010,0.003,0.707,-8.0,162.7,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.812,30,0.006,0.019,0.012,0.003,0.713,-8.0,163.2,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.844,31,0.007,0.015,0.011,0.003,0.720,-7.6,163.5,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.875,32,0.011,0.010,0.011,0.002,0.727,-8.5,162.7,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.908,29,0.010,0.014,0.012,0.004,0.733,-8.3,162.8,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.956,21,0.013,0.017,0.015,0.007,0.740,-7.6,162.9,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114217.993,27,0.017,0.030,0.024,0.004,0.747,-8.0,162.8,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.024,30,0.010,0.013,0.011,0.003,0.753,-8.1,162.9,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.056,31,0.008,0.020,0.014,0.003,0.760,-8.0,162.3,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.084,34,0.008,0.029,0.018,0.003,0.767,-7.8,162.4,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.116,32,0.009,0.021,0.015,0.004,0.773,-8.0,163.3,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.147,31,0.007,0.019,0.013,0.003,0.780,-7.9,162.8,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.180,29,0.013,0.014,0.014,0.003,0.787,-7.9,162.9,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.211,33,0.011,0.014,0.013,0.002,0.793,-8.1,162.5,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.245,30,0.013,0.009,0.011,0.002,0.800,-8.2,163.7,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.274,34,0.009,0.007,0.008,0.002,0.807,-8.5,162.8,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.325,19,0.012,0.016,0.014,0.002,0.813,-8.2,163.3,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.355,34,0.009,0.007,0.008,0.003,0.820,-8.7,162.3,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.388,29,0.009,0.010,0.010,0.001,0.827,-8.5,162.5,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.419,32,0.008,0.014,0.011,0.002,0.833,-8.1,162.1,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.452,30,0.006,0.013,0.009,0.003,0.840,-7.6,162.3,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.484,33,0.013,0.011,0.012,0.003,0.847,-8.2,162.4,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.518,28,0.008,0.020,0.014,0.002,0.853,-8.5,161.3,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.546,32,0.006,0.011,0.009,0.003,0.860,-7.7,162.6,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.580,30,0.008,0.013,0.010,0.003,0.867,-7.9,162.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.619,26,0.012,0.011,0.011,0.001,0.873,-7.9,161.9,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.646,34,0.008,0.016,0.012,0.002,0.880,-8.0,162.0,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.692,21,0.007,0.008,0.007,0.003,0.887,-8.2,161.7,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.724,30,0.015,0.016,0.015,0.003,0.893,-8.1,161.8,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.755,32,0.013,0.011,0.012,0.003,0.900,-8.2,162.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.788,30,0.021,0.023,0.022,0.003,0.907,-8.3,162.5,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.821,31,0.025,0.014,0.020,0.002,0.913,-8.4,163.0,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.850,32,0.022,0.013,0.018,0.003,0.920,-8.7,161.8,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.882,30,0.023,0.016,0.019,0.003,0.927,-8.8,162.2,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.916,30,0.013,0.017,0.015,0.002,0.933,-8.7,161.7,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.947,32,0.013,0.010,0.011,0.002,0.940,-8.8,161.0,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114218.978,31,0.020,0.012,0.016,0.003,0.947,-8.8,161.4,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.012,29,0.031,0.011,0.021,0.003,0.953,-8.4,162.0,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.058,21,0.039,0.018,0.028,0.002,0.960,-7.8,162.9,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.093,29,0.032,0.011,0.022,0.003,0.967,-7.9,162.0,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.125,29,0.036,0.014,0.025,0.002,0.973,-7.6,161.7,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.154,33,0.054,0.009,0.032,0.003,0.980,-7.4,162.3,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.192,27,0.066,0.019,0.043,0.002,0.987,-7.9,162.4,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.222,33,0.067,0.031,0.049,0.002,0.993,-7.0,161.9,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.251,33,0.072,0.024,0.048,0.002,1.000,-7.5,162.1,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.285,30,0.091,0.039,0.065,0.003,1.000,-7.6,162.9,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.316,31,0.101,0.053,0.077,0.002,1.000,-7.4,162.6,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.347,31,0.105,0.064,0.084,0.003,1.000,-7.3,163.3,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.380,31,0.118,0.069,0.093,0.003,1.000,-7.2,162.7,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.432,19,0.117,0.088,0.102,0.002,1.000,-7.5,163.4,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.459,35,0.132,0.133,0.133,0.003,1.000,-6.9,163.0,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.493,30,0.149,0.129,0.139,0.002,1.000,-6.5,162.4,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.523,31,0.145,0.143,0.144,0.005,1.000,-5.8,164.0,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.556,30,0.153,0.151,0.152,0.005,1.000,-6.8,164.5,-2.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.590,28,0.159,0.158,0.158,0.005,0.993,-7.2,164.6,-2.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.619,36,0.170,0.152,0.161,0.003,0.987,-8.1,166.0,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.652,30,0.172,0.164,0.168,0.001,0.980,-9.1,167.5,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.683,32,0.174,0.167,0.170,0.001,0.973,-9.8,170.0,-1.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.716,29,0.176,0.173,0.174,0.001,0.967,-10.9,172.7,-0.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.747,32,0.174,0.174,0.174,0.002,0.960,-11.4,174.5,-0.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.796,19,0.174,0.175,0.175,0.001,0.953,-11.4,175.5,-0.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.833,28,0.183,0.173,0.178,0.001,0.947,-11.4,179.0,-0.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.861,35,0.185,0.169,0.177,0.001,0.940,11.9,178.6,0.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.889,34,0.186,0.174,0.180,0.002,0.933,11.6,172.5,0.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.924,28,0.187,0.168,0.178,0.004,0.927,12.1,172.6,-0.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.953,34,0.196,0.177,0.187,0.004,0.920,12.3,170.4,-0.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114219.991,26,0.204,0.173,0.189,0.003,0.913,12.8,166.8,-0.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.026,28,0.215,0.183,0.199,0.003,0.907,13.1,164.8,-0.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.055,36,0.218,0.194,0.206,0.004,0.900,12.9,162.7,-1.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.085,32,0.216,0.199,0.208,0.004,0.893,13.2,162.6,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.115,33,0.212,0.207,0.209,0.004,0.887,13.8,161.5,-1.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.164,20,0.233,0.202,0.218,0.002,0.880,13.1,161.4,-1.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.196,31,0.239,0.205,0.222,0.003,0.873,12.6,161.5,-1.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.230,28,0.232,0.210,0.221,0.002,0.867,13.1,161.6,-1.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.261,33,0.245,0.209,0.227,0.003,0.860,13.0,160.7,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.293,29,0.248,0.201,0.225,0.003,0.853,13.2,160.5,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.326,30,0.225,0.208,0.216,0.002,0.847,13.0,160.2,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.358,30,0.254,0.206,0.230,0.002,0.840,12.6,159.5,-1.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.385,38,0.234,0.211,0.223,0.002,0.833,12.4,159.2,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.421,27,0.236,0.205,0.221,0.002,0.827,12.3,158.9,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.451,32,0.237,0.218,0.227,0.002,0.820,12.4,160.0,-1.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.484,30,0.239,0.213,0.226,0.002,0.813,11.9,159.3,-1.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.532,21,0.243,0.210,0.227,0.002,0.807,12.3,160.2,-0.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.563,31,0.246,0.219,0.232,0.002,0.800,12.1,159.7,-1.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.594,33,0.241,0.207,0.224,0.002,0.793,12.7,160.0,-1.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.629,28,0.226,0.213,0.219,0.003,0.787,12.7,159.8,-1.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.664,26,0.227,0.211,0.219,0.003,0.780,12.5,159.3,-1.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.696,33,0.236,0.214,0.225,0.001,0.773,12.9,160.0,-1.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.724,33,0.230,0.210,0.220,0.002,0.767,13.0,160.7,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.758,29,0.232,0.215,0.223,0.002,0.760,13.1,160.4,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.786,35,0.226,0.212,0.219,0.003,0.753,13.1,160.2,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.819,30,0.218,0.213,0.215,0.003,0.747,12.7,161.4,-1.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.851,30,0.214,0.228,0.221,0.005,0.740,13.1,162.0,-1.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.900,20,0.210,0.231,0.220,0.003,0.733,12.5,160.5,-1.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.932,31,0.230,0.230,0.230,0.003,0.727,12.3,160.1,-1.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.965,30,0.218,0.239,0.228,0.004,0.720,12.5,161.4,-1.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114220.995,31,0.221,0.229,0.225,0.002,0.713,12.3,162.6,-1.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.028,30,0.216,0.217,0.216,0.003,0.707,12.2,164.4,-1.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.061,34,0.218,0.204,0.211,0.005,0.700,12.0,164.8,-1.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.093,28,0.213,0.211,0.212,0.004,0.693,12.4,165.0,-1.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.124,34,0.221,0.213,0.217,0.003,0.687,12.8,165.2,-1.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.149,40,0.217,0.210,0.213,0.003,0.680,12.4,166.6,-2.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.176,35,0.220,0.201,0.211,0.004,0.673,12.1,166.4,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.225,22,0.220,0.200,0.210,0.005,0.667,12.5,168.2,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.267,21,0.217,0.214,0.215,0.004,0.660,12.0,166.8,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.302,29,0.226,0.205,0.215,0.004,0.653,12.6,168.9,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.332,31,0.230,0.207,0.219,0.004,0.647,12.7,169.4,-2.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.365,31,0.225,0.203,0.214,0.004,0.640,12.8,169.9,-2.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.400,28,0.227,0.208,0.218,0.003,0.633,12.5,169.8,-2.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.430,32,0.219,0.202,0.211,0.005,0.627,12.7,170.5,-2.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.459,35,0.228,0.206,0.217,0.004,0.620,12.7,169.2,-2.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.479,46,0.225,0.213,0.219,0.005,0.613,13.0,170.2,-2.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.497,45,0.220,0.199,0.209,0.004,0.607,12.7,168.7,-2.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.539,27,0.234,0.206,0.220,0.004,0.600,12.4,168.7,-2.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788114221.566,35,0.231,0.213,0.222,0.004,0.593,12.3,168.2,-2.3,UNKNOWN,DROWSY
1788114221.635,14,0.236,0.213,0.224,0.004,0.587,13.2,168.8,-2.6,UNKNOWN,DROWSY
1788114221.672,26,0.234,0.218,0.226,0.003,0.580,12.5,168.6,-2.5,UNKNOWN,DROWSY
1788114221.702,33,0.232,0.220,0.226,0.003,0.573,12.7,168.6,-2.6,UNKNOWN,DROWSY
1788114221.732,34,0.230,0.218,0.224,0.003,0.567,12.6,168.5,-2.7,UNKNOWN,DROWSY
1788114221.764,30,0.222,0.214,0.218,0.004,0.560,12.7,168.5,-2.6,UNKNOWN,DROWSY
1788114221.796,30,0.230,0.216,0.223,0.004,0.553,12.9,167.6,-2.7,UNKNOWN,DROWSY
1788114221.829,31,0.228,0.220,0.224,0.004,0.547,12.9,167.4,-2.8,UNKNOWN,DROWSY
1788114221.852,43,0.234,0.219,0.227,0.004,0.540,12.9,167.9,-2.8,UNKNOWN,DROWSY
1788114221.884,31,0.227,0.219,0.223,0.006,0.533,13.0,167.7,-2.9,UNKNOWN,DROWSY
1788114221.912,34,0.227,0.213,0.220,0.004,0.527,13.1,169.0,-2.7,UNKNOWN,DROWSY
1788114221.946,31,0.226,0.207,0.217,0.004,0.520,13.2,168.1,-2.6,UNKNOWN,DROWSY
1788114221.966,47,0.221,0.212,0.217,0.002,0.513,12.6,167.8,-2.8,UNKNOWN,DROWSY
1788114222.036,14,0.227,0.221,0.224,0.003,0.507,12.7,167.0,-2.6,UNKNOWN,DROWSY
1788114222.068,32,0.223,0.214,0.219,0.004,0.500,13.2,168.3,-2.7,UNKNOWN,DROWSY
1788114222.099,30,0.221,0.209,0.215,0.004,0.493,13.4,168.6,-2.6,UNKNOWN,DROWSY
1788114222.130,31,0.212,0.211,0.212,0.003,0.487,13.3,167.0,-2.8,UNKNOWN,DROWSY
1788114222.166,29,0.221,0.217,0.219,0.003,0.480,12.9,166.9,-2.7,UNKNOWN,DROWSY
1788114222.196,32,0.220,0.213,0.216,0.003,0.473,12.9,168.1,-2.9,UNKNOWN,DROWSY
1788114222.230,29,0.229,0.217,0.223,0.004,0.467,13.0,168.2,-2.8,UNKNOWN,DROWSY
1788114222.263,31,0.220,0.211,0.215,0.004,0.460,13.1,167.5,-2.8,UNKNOWN,DROWSY
1788114222.285,43,0.219,0.207,0.213,0.003,0.453,13.0,167.4,-2.9,UNKNOWN,DROWSY
1788114222.306,47,0.229,0.216,0.222,0.004,0.447,12.7,168.6,-2.8,UNKNOWN,DROWSY
1788114222.340,31,0.224,0.210,0.217,0.004,0.440,13.0,167.6,-2.8,UNKNOWN,DROWSY
1788114222.371,30,0.219,0.218,0.219,0.003,0.433,12.8,167.8,-3.0,UNKNOWN,DROWSY
1788114222.436,15,0.235,0.215,0.225,0.005,0.427,12.6,168.7,-2.8,UNKNOWN,DROWSY
1788114222.470,30,0.235,0.216,0.225,0.003,0.420,12.5,168.2,-2.6,UNKNOWN,DROWSY
1788114222.499,32,0.232,0.214,0.223,0.003,0.413,13.0,166.9,-2.7,UNKNOWN,DROWSY
1788114222.532,30,0.229,0.209,0.219,0.003,0.407,12.9,168.1,-2.8,UNKNOWN,DROWSY
1788114222.564,31,0.227,0.209,0.218,0.004,0.400,12.9,166.8,-2.7,UNKNOWN,DROWSY
1788114222.591,36,0.226,0.207,0.217,0.004,0.393,13.0,167.0,-2.7,UNKNOWN,DROWSY
1788114222.618,36,0.227,0.209,0.218,0.003,0.387,13.1,167.5,-2.9,UNKNOWN,DROWSY
1788114222.649,33,0.228,0.208,0.218,0.004,0.380,13.0,167.6,-2.8,UNKNOWN,DROWSY
1788114222.682,30,0.220,0.206,0.213,0.003,0.373,13.0,167.6,-2.8,UNKNOWN,DROWSY
1788114222.714,31,0.222,0.210,0.216,0.004,0.367,13.1,167.7,-2.9,UNKNOWN,DROWSY
1788114222.746,30,0.224,0.221,0.222,0.002,0.360,13.2,168.4,-2.9,UNKNOWN,DROWSY
1788114222.778,31,0.220,0.210,0.215,0.003,0.353,13.3,168.0,-3.0,UNKNOWN,DROWSY
1788114222.837,16,0.225,0.220,0.223,0.003,0.347,13.1,169.2,-3.1,UNKNOWN,DROWSY
1788114222.869,32,0.221,0.212,0.217,0.003,0.340,13.3,168.7,-3.0,UNKNOWN,DROWSY
1788114222.907,25,0.231,0.216,0.224,0.005,0.333,13.3,167.2,-2.9,UNKNOWN,DROWSY
1788114222.938,32,0.226,0.218,0.222,0.002,0.327,13.3,168.0,-3.2,UNKNOWN,DROWSY
1788114222.969,33,0.226,0.221,0.224,0.002,0.320,13.3,168.1,-3.1,UNKNOWN,DROWSY
1788114222.994,40,0.223,0.213,0.218,0.004,0.313,13.0,168.1,-3.1,UNKNOWN,DROWSY
1788114223.015,46,0.229,0.214,0.221,0.004,0.307,13.1,168.4,-3.1,UNKNOWN,DROWSY
1788114223.043,36,0.219,0.226,0.222,0.002,0.300,13.3,167.6,-3.1,UNKNOWN,DROWSY
1788114223.063,46,0.227,0.222,0.224,0.003,0.293,13.1,168.9,-3.2,UNKNOWN,DROWSY
1788114223.109,21,0.223,0.218,0.220,0.003,0.287,13.0,169.1,-3.3,UNKNOWN,DROWSY
1788114223.140,32,0.229,0.220,0.224,0.002,0.280,13.2,168.7,-3.3,UNKNOWN,DROWSY
1788114223.172,30,0.221,0.221,0.221,0.002,0.273,13.1,167.6,-3.3,UNKNOWN,DROWSY
1788114223.237,15,0.215,0.211,0.213,0.003,0.267,13.7,166.7,-3.1,UNKNOWN,DROWSY
1788114223.267,31,0.221,0.215,0.218,0.003,0.260,13.8,166.0,-3.1,UNKNOWN,DROWSY
1788114223.298,30,0.220,0.215,0.218,0.003,0.253,14.1,166.1,-3.1,UNKNOWN,DROWSY
1788114223.324,40,0.218,0.213,0.215,0.003,0.247,14.2,166.6,-3.1,UNKNOWN,DROWSY
1788114223.358,29,0.224,0.213,0.219,0.003,0.240,13.4,167.0,-3.2,UNKNOWN,DROWSY
1788114223.393,29,0.221,0.217,0.219,0.003,0.233,13.6,168.3,-3.3,UNKNOWN,DROWSY
1788114223.413,46,0.223,0.217,0.220,0.005,0.227,13.4,168.7,-3.4,UNKNOWN,DROWSY
1788114223.445,32,0.223,0.228,0.225,0.004,0.220,13.1,168.8,-3.3,UNKNOWN,DROWSY
1788114223.473,33,0.220,0.222,0.221,0.003,0.213,13.0,168.7,-3.2,UNKNOWN,DROWSY
1788114223.511,27,0.220,0.218,0.219,0.003,0.207,13.6,167.6,-3.2,UNKNOWN,DROWSY
1788114223.546,27,0.223,0.219,0.221,0.004,0.200,13.8,169.4,-3.2,UNKNOWN,DROWSY
1788114223.569,44,0.220,0.215,0.217,0.003,0.193,13.8,168.9,-3.4,UNKNOWN,ALERT
1788114223.637,14,0.227,0.216,0.221,0.004,0.187,13.7,168.5,-3.4,UNKNOWN,ALERT
1788114223.668,32,0.228,0.210,0.219,0.005,0.180,14.1,169.1,-3.2,UNKNOWN,ALERT
1788114223.695,36,0.230,0.207,0.219,0.005,0.173,14.1,171.0,-3.4,UNKNOWN,ALERT
1788114223.717,46,0.222,0.210,0.216,0.005,0.167,13.8,169.5,-3.2,UNKNOWN,ALERT
1788114223.739,44,0.228,0.209,0.219,0.005,0.160,13.9,170.8,-3.3,UNKNOWN,ALERT
1788114223.764,39,0.229,0.208,0.218,0.004,0.153,13.6,170.2,-3.3,UNKNOWN,ALERT
1788114223.814,20,0.221,0.212,0.217,0.004,0.147,13.9,170.7,-3.4,UNKNOWN,ALERT
1788114223.845,31,0.224,0.209,0.217,0.003,0.140,13.5,169.9,-3.2,UNKNOWN,ALERT
1788114223.876,31,0.229,0.214,0.221,0.003,0.133,13.5,169.7,-3.3,UNKNOWN,ALERT
