timestamp,fps,ear_left,ear_right,ear_average,mar,perclos,yaw,pitch,roll,gaze_direction,driver_state
1788115080.726,21,0.221,0.229,0.225,0.003,0.007,8.1,161.4,-2.9,UNKNOWN,ALERT
1788115080.758,32,0.231,0.221,0.226,0.003,0.007,7.2,162.5,-3.3,UNKNOWN,ALERT
1788115080.792,29,0.225,0.219,0.222,0.046,0.007,6.6,164.6,-3.5,UNKNOWN,ALERT
1788115080.825,30,0.224,0.239,0.231,0.162,0.007,6.8,166.2,-3.7,UNKNOWN,ALERT
1788115080.855,33,0.236,0.229,0.233,0.243,0.007,5.6,171.2,-3.9,UNKNOWN,ALERT
1788115080.888,30,0.223,0.220,0.222,0.260,0.007,6.2,174.6,-4.2,UNKNOWN,ALERT
1788115080.920,30,0.217,0.221,0.219,0.336,0.007,6.1,176.6,-4.2,UNKNOWN,ALERT
1788115080.951,31,0.220,0.215,0.217,0.388,0.007,5.7,179.9,-4.5,UNKNOWN,ALERT
1788115080.984,32,0.221,0.210,0.216,0.428,0.007,-5.8,179.8,4.7,UNKNOWN,YAWNING
1788115081.016,37,0.213,0.217,0.215,0.450,0.007,4.6,179.1,-4.7,UNKNOWN,YAWNING
1788115081.046,27,0.215,0.216,0.216,0.487,0.007,3.4,179.8,-4.7,UNKNOWN,YAWNING
1788115081.094,20,0.208,0.203,0.205,0.511,0.007,-4.9,178.9,4.9,UNKNOWN,YAWNING
1788115081.128,29,0.187,0.188,0.187,0.529,0.007,-6.3,178.1,4.6,UNKNOWN,YAWNING
1788115081.159,32,0.198,0.194,0.196,0.571,0.007,-4.7,178.6,4.4,UNKNOWN,YAWNING
1788115081.192,30,0.195,0.193,0.194,0.584,0.007,-4.3,178.3,4.2,UNKNOWN,YAWNING
1788115081.222,31,0.188,0.191,0.189,0.603,0.007,-4.3,179.2,4.3,UNKNOWN,YAWNING
1788115081.255,30,0.173,0.188,0.180,0.631,0.007,-3.6,179.1,4.5,UNKNOWN,YAWNING
1788115081.286,32,0.172,0.189,0.180,0.652,0.007,-4.5,179.3,4.3,UNKNOWN,YAWNING
1788115081.320,29,0.167,0.175,0.171,0.660,0.007,-4.1,179.7,4.3,UNKNOWN,YAWNING
1788115081.353,30,0.173,0.174,0.174,0.668,0.007,3.7,178.0,-4.5,UNKNOWN,YAWNING
1788115081.381,34,0.162,0.184,0.173,0.666,0.007,3.7,178.2,-4.4,UNKNOWN,YAWNING
1788115081.432,20,0.167,0.185,0.176,0.672,0.007,3.4,178.8,-4.4,UNKNOWN,YAWNING
1788115081.463,31,0.157,0.184,0.171,0.664,0.007,4.1,177.9,-4.6,UNKNOWN,YAWNING
1788115081.495,31,0.159,0.180,0.169,0.651,0.007,-3.1,178.8,5.1,UNKNOWN,YAWNING
1788115081.525,33,0.161,0.182,0.172,0.642,0.007,-2.1,177.3,5.1,UNKNOWN,YAWNING
1788115081.558,30,0.170,0.187,0.178,0.641,0.007,-2.9,177.3,5.1,UNKNOWN,YAWNING
1788115081.592,29,0.164,0.184,0.174,0.615,0.007,-2.6,178.3,5.2,UNKNOWN,YAWNING
1788115081.625,31,0.168,0.179,0.174,0.574,0.007,-2.3,177.8,5.1,UNKNOWN,YAWNING
1788115081.654,33,0.176,0.185,0.180,0.532,0.007,-2.3,177.4,5.3,UNKNOWN,YAWNING
1788115081.687,30,0.182,0.183,0.183,0.465,0.007,-3.4,176.4,5.3,UNKNOWN,YAWNING
1788115081.720,30,0.176,0.187,0.182,0.375,0.007,-4.2,179.9,5.1,UNKNOWN,ALERT
1788115081.751,32,0.185,0.185,0.185,0.328,0.007,5.6,174.0,-5.0,UNKNOWN,ALERT
1788115081.785,29,0.195,0.192,0.193,0.250,0.007,5.9,174.7,-5.1,UNKNOWN,ALERT
1788115081.830,22,0.191,0.189,0.190,0.175,0.007,7.7,167.8,-5.1,UNKNOWN,ALERT
1788115081.863,29,0.192,0.202,0.197,0.140,0.007,8.1,164.4,-5.1,UNKNOWN,ALERT
1788115081.894,32,0.205,0.198,0.202,0.100,0.007,8.0,163.8,-4.7,UNKNOWN,ALERT
1788115081.926,30,0.198,0.201,0.200,0.075,0.007,9.4,163.0,-4.3,UNKNOWN,ALERT
1788115081.960,30,0.203,0.208,0.205,0.007,0.007,9.3,161.7,-4.3,UNKNOWN,ALERT
1788115081.991,33,0.213,0.211,0.212,0.005,0.007,8.9,161.6,-4.1,UNKNOWN,ALERT
1788115082.022,31,0.209,0.216,0.213,0.003,0.007,9.3,161.6,-4.0,UNKNOWN,ALERT
1788115082.055,30,0.208,0.191,0.200,0.004,0.007,10.2,162.4,-3.8,UNKNOWN,ALERT
1788115082.088,32,0.215,0.214,0.214,0.002,0.007,9.5,162.0,-4.2,UNKNOWN,ALERT
1788115082.120,29,0.212,0.205,0.208,0.003,0.007,9.6,163.7,-4.3,UNKNOWN,ALERT
1788115082.167,21,0.220,0.196,0.208,0.002,0.007,10.3,163.3,-4.2,UNKNOWN,ALERT
1788115082.199,31,0.212,0.193,0.203,0.003,0.007,10.9,163.6,-4.1,UNKNOWN,ALERT
1788115082.226,33,0.224,0.204,0.214,0.002,0.007,10.1,163.3,-4.3,UNKNOWN,ALERT
1788115082.264,32,0.211,0.202,0.207,0.002,0.007,10.2,163.1,-4.1,UNKNOWN,ALERT
1788115082.295,27,0.206,0.202,0.204,0.003,0.007,11.0,161.6,-3.9,UNKNOWN,ALERT
1788115082.328,31,0.194,0.199,0.197,0.002,0.007,11.6,162.0,-3.7,UNKNOWN,ALERT
1788115082.361,30,0.186,0.182,0.184,0.001,0.007,11.4,160.5,-3.6,UNKNOWN,ALERT
1788115082.391,32,0.163,0.114,0.138,0.002,0.007,11.2,159.7,-3.2,UNKNOWN,ALERT
1788115082.423,31,0.103,0.060,0.082,0.002,0.013,11.4,159.5,-2.9,UNKNOWN,ALERT
1788115082.455,31,0.070,0.045,0.058,0.003,0.020,10.8,157.0,-2.5,UNKNOWN,ALERT
1788115082.486,32,0.073,0.048,0.060,0.003,0.027,10.8,155.2,-2.5,UNKNOWN,ALERT
1788115082.536,19,0.078,0.040,0.059,0.002,0.033,10.5,154.0,-2.1,UNKNOWN,ALERT
1788115082.566,34,0.078,0.045,0.062,0.001,0.040,10.4,154.1,-2.1,UNKNOWN,ALERT
1788115082.599,31,0.075,0.051,0.063,0.002,0.047,10.1,153.6,-1.9,UNKNOWN,ALERT
1788115082.632,31,0.070,0.054,0.062,0.003,0.053,10.6,153.6,-1.7,UNKNOWN,ALERT
1788115082.663,29,0.079,0.053,0.066,0.003,0.060,10.7,155.6,-1.5,UNKNOWN,ALERT
1788115082.694,31,0.071,0.051,0.061,0.002,0.067,10.8,154.7,-1.6,UNKNOWN,ALERT
1788115082.726,32,0.068,0.046,0.057,0.003,0.073,11.1,154.0,-1.4,UNKNOWN,ALERT
1788115082.760,28,0.071,0.053,0.062,0.003,0.080,10.8,153.0,-1.5,UNKNOWN,ALERT
1788115082.790,33,0.078,0.045,0.061,0.003,0.087,10.7,152.5,-1.2,UNKNOWN,ALERT
1788115082.825,29,0.080,0.046,0.063,0.003,0.093,11.3,152.7,-1.2,UNKNOWN,ALERT
1788115082.857,32,0.071,0.051,0.061,0.002,0.100,10.7,152.7,-1.4,UNKNOWN,ALERT
1788115082.903,21,0.076,0.046,0.061,0.003,0.107,10.8,153.7,-1.7,UNKNOWN,ALERT
1788115082.936,30,0.083,0.044,0.063,0.003,0.113,10.6,152.8,-1.4,UNKNOWN,ALERT
1788115082.966,33,0.081,0.047,0.064,0.003,0.120,11.3,153.7,-1.6,UNKNOWN,ALERT
1788115082.999,29,0.071,0.045,0.058,0.003,0.127,10.4,153.6,-1.6,UNKNOWN,ALERT
1788115083.030,32,0.068,0.052,0.060,0.002,0.133,10.7,154.2,-1.8,UNKNOWN,ALERT
1788115083.064,29,0.061,0.070,0.065,0.003,0.140,10.4,154.8,-1.8,UNKNOWN,ALERT
1788115083.095,31,0.125,0.128,0.127,0.002,0.147,10.6,158.6,-1.9,UNKNOWN,ALERT
1788115083.127,32,0.155,0.145,0.150,0.002,0.147,10.9,159.9,-2.2,UNKNOWN,ALERT
1788115083.159,30,0.181,0.166,0.173,0.002,0.147,10.7,159.1,-2.2,UNKNOWN,ALERT
1788115083.191,30,0.197,0.190,0.193,0.003,0.147,10.7,158.9,-2.2,UNKNOWN,ALERT
1788115083.222,33,0.204,0.202,0.203,0.002,0.147,10.8,158.9,-2.2,UNKNOWN,ALERT
1788115083.272,20,0.216,0.206,0.211,0.002,0.147,10.8,160.3,-2.4,UNKNOWN,ALERT
1788115083.304,30,0.216,0.206,0.211,0.002,0.147,11.2,160.4,-2.4,UNKNOWN,ALERT
1788115083.336,30,0.217,0.210,0.213,0.002,0.147,10.5,159.5,-2.7,UNKNOWN,ALERT
1788115083.368,32,0.223,0.213,0.218,0.003,0.147,10.3,159.0,-2.8,UNKNOWN,ALERT
1788115083.400,31,0.226,0.211,0.219,0.003,0.147,9.9,159.4,-2.9,UNKNOWN,ALERT
1788115083.432,31,0.232,0.211,0.221,0.003,0.147,10.0,160.1,-2.9,UNKNOWN,ALERT
1788115083.463,30,0.226,0.222,0.224,0.003,0.147,9.5,158.7,-2.9,UNKNOWN,ALERT
1788115083.495,32,0.229,0.215,0.222,0.004,0.147,9.5,159.1,-3.0,UNKNOWN,ALERT
1788115083.528,28,0.222,0.215,0.219,0.003,0.147,8.9,159.6,-3.1,UNKNOWN,ALERT
1788115083.559,33,0.217,0.215,0.216,0.001,0.147,8.9,159.1,-3.0,UNKNOWN,ALERT
1788115083.591,32,0.215,0.198,0.207,0.004,0.147,9.3,160.2,-3.1,UNKNOWN,ALERT
1788115083.641,20,0.212,0.193,0.203,0.003,0.147,9.6,160.6,-3.1,UNKNOWN,ALERT
1788115083.671,32,0.190,0.188,0.189,0.003,0.147,9.6,160.9,-3.4,UNKNOWN,ALERT
1788115083.702,30,0.191,0.177,0.184,0.003,0.147,10.5,159.9,-3.6,UNKNOWN,ALERT
1788115083.736,30,0.200,0.175,0.187,0.004,0.147,10.7,160.0,-3.6,UNKNOWN,ALERT
1788115083.767,32,0.195,0.174,0.184,0.003,0.147,10.3,160.9,-3.7,UNKNOWN,ALERT
1788115083.800,30,0.186,0.173,0.179,0.003,0.147,10.2,159.5,-3.6,UNKNOWN,ALERT
1788115083.832,30,0.175,0.164,0.169,0.004,0.147,10.6,159.9,-3.7,UNKNOWN,ALERT
1788115083.862,33,0.177,0.153,0.165,0.003,0.147,10.6,160.4,-3.7,UNKNOWN,ALERT
1788115083.895,30,0.174,0.132,0.153,0.003,0.147,10.3,160.5,-3.7,UNKNOWN,ALERT
1788115083.926,32,0.169,0.121,0.145,0.003,0.147,10.3,160.7,-3.6,UNKNOWN,ALERT
1788115083.959,30,0.169,0.134,0.152,0.002,0.147,10.5,160.4,-3.7,UNKNOWN,ALERT
1788115084.009,20,0.162,0.134,0.148,0.003,0.147,10.4,159.8,-3.6,UNKNOWN,ALERT
1788115084.040,31,0.162,0.126,0.144,0.002,0.147,10.5,159.8,-3.5,UNKNOWN,ALERT
1788115084.071,32,0.164,0.128,0.146,0.003,0.147,10.4,160.1,-3.5,UNKNOWN,ALERT
1788115084.102,31,0.160,0.122,0.141,0.003,0.147,10.0,159.3,-3.4,UNKNOWN,ALERT
1788115084.136,30,0.161,0.123,0.142,0.002,0.147,10.5,159.6,-3.6,UNKNOWN,ALERT
1788115084.166,32,0.156,0.109,0.133,0.002,0.147,10.1,158.9,-3.4,UNKNOWN,ALERT
1788115084.200,29,0.145,0.113,0.129,0.002,0.153,9.8,159.1,-3.5,UNKNOWN,ALERT
1788115084.232,31,0.096,0.091,0.094,0.001,0.160,9.8,159.2,-3.1,UNKNOWN,ALERT
1788115084.263,34,0.079,0.089,0.084,0.001,0.167,9.5,159.4,-2.9,UNKNOWN,ALERT
1788115084.295,28,0.075,0.112,0.094,0.001,0.173,9.1,158.3,-2.9,UNKNOWN,ALERT
1788115084.324,30,0.089,0.090,0.089,0.002,0.180,8.7,159.5,-3.0,UNKNOWN,ALERT
1788115084.376,21,0.089,0.093,0.091,0.001,0.187,8.9,159.0,-3.2,UNKNOWN,ALERT
1788115084.405,34,0.095,0.121,0.108,0.002,0.193,8.6,160.2,-3.0,UNKNOWN,ALERT
1788115084.438,30,0.090,0.107,0.098,0.002,0.200,8.4,160.0,-2.9,UNKNOWN,DROWSY
1788115084.471,29,0.074,0.102,0.088,0.003,0.207,8.8,159.4,-2.9,UNKNOWN,DROWSY
1788115084.505,29,0.071,0.104,0.087,0.003,0.213,9.0,159.3,-3.0,UNKNOWN,DROWSY
1788115084.535,33,0.074,0.116,0.095,0.003,0.220,8.8,160.3,-3.0,UNKNOWN,DROWSY
1788115084.568,30,0.076,0.093,0.084,0.003,0.227,9.2,160.4,-3.2,UNKNOWN,DROWSY
1788115084.598,33,0.073,0.105,0.089,0.006,0.233,8.9,160.9,-3.0,UNKNOWN,DROWSY
1788115084.632,29,0.074,0.102,0.088,0.005,0.240,8.5,160.8,-3.1,UNKNOWN,DROWSY
1788115084.664,30,0.075,0.101,0.088,0.005,0.247,8.6,160.0,-3.0,UNKNOWN,DROWSY
1788115084.692,35,0.062,0.095,0.078,0.002,0.253,8.7,160.6,-3.1,UNKNOWN,DROWSY
1788115084.743,19,0.059,0.103,0.081,0.003,0.260,8.4,159.6,-3.1,UNKNOWN,DROWSY
1788115084.776,31,0.058,0.108,0.083,0.004,0.267,8.5,160.5,-3.3,UNKNOWN,DROWSY
1788115084.806,31,0.058,0.105,0.082,0.002,0.273,8.0,160.4,-3.0,UNKNOWN,DROWSY
1788115084.839,30,0.064,0.100,0.082,0.003,0.280,8.3,160.5,-3.3,UNKNOWN,DROWSY
1788115084.870,33,0.078,0.107,0.093,0.002,0.287,8.3,161.2,-3.2,UNKNOWN,DROWSY
1788115084.904,29,0.059,0.094,0.076,0.002,0.293,8.3,161.4,-3.2,UNKNOWN,DROWSY
1788115084.934,33,0.068,0.094,0.081,0.002,0.300,8.2,160.9,-3.1,UNKNOWN,DROWSY
1788115084.967,29,0.069,0.091,0.080,0.000,0.300,8.6,160.3,-3.2,UNKNOWN,DROWSY
1788115084.986,58,0.064,0.089,0.076,0.001,0.307,8.6,160.2,-3.0,UNKNOWN,DROWSY
1788115085.031,21,0.072,0.071,0.072,0.001,0.313,8.8,160.6,-3.3,UNKNOWN,DROWSY
1788115085.062,31,0.056,0.062,0.059,0.003,0.320,8.8,159.6,-3.4,UNKNOWN,DROWSY
1788115085.112,20,0.068,0.050,0.059,0.003,0.327,9.0,160.4,-3.3,UNKNOWN,DROWSY
1788115085.143,31,0.074,0.067,0.070,0.002,0.333,9.0,161.1,-3.4,UNKNOWN,DROWSY
1788115085.175,31,0.088,0.074,0.081,0.002,0.340,9.2,161.6,-3.7,UNKNOWN,DROWSY
1788115085.207,31,0.087,0.062,0.074,0.003,0.347,9.0,161.6,-3.5,UNKNOWN,DROWSY
1788115085.241,29,0.086,0.079,0.083,0.002,0.353,9.0,161.8,-3.5,UNKNOWN,DROWSY
1788115085.270,33,0.079,0.072,0.075,0.004,0.360,9.0,162.0,-3.6,UNKNOWN,DROWSY
1788115085.303,29,0.089,0.068,0.079,0.002,0.367,9.0,162.7,-3.6,UNKNOWN,DROWSY
1788115085.336,30,0.083,0.071,0.077,0.001,0.373,9.2,162.7,-3.8,UNKNOWN,DROWSY
1788115085.355,50,0.083,0.072,0.077,0.001,0.380,9.2,162.8,-3.8,UNKNOWN,DROWSY
1788115085.374,59,0.082,0.082,0.082,0.003,0.387,9.2,162.5,-3.8,UNKNOWN,DROWSY
1788115085.431,17,0.080,0.076,0.078,0.002,0.393,9.3,162.5,-3.7,UNKNOWN,DROWSY
1788115085.480,20,0.077,0.069,0.073,0.001,0.400,9.2,161.5,-3.7,UNKNOWN,DROWSY
1788115085.511,31,0.081,0.070,0.075,0.002,0.407,9.1,162.0,-3.5,UNKNOWN,DROWSY
1788115085.543,31,0.077,0.074,0.076,0.001,0.413,9.4,162.2,-3.6,UNKNOWN,DROWSY
1788115085.574,31,0.081,0.063,0.072,0.001,0.420,8.6,161.4,-3.7,UNKNOWN,DROWSY
1788115085.605,32,0.082,0.060,0.071,0.001,0.427,9.1,160.9,-3.3,UNKNOWN,DROWSY
1788115085.637,31,0.070,0.071,0.070,0.001,0.433,9.3,161.7,-3.7,UNKNOWN,DROWSY
1788115085.672,29,0.088,0.082,0.085,0.001,0.440,9.2,162.2,-3.7,UNKNOWN,DROWSY
1788115085.703,31,0.086,0.054,0.070,0.002,0.447,8.7,160.9,-3.5,UNKNOWN,DROWSY
1788115085.723,53,0.088,0.053,0.071,0.002,0.453,8.9,161.1,-3.5,UNKNOWN,DROWSY
1788115085.740,56,0.083,0.071,0.077,0.001,0.460,9.3,161.4,-3.6,UNKNOWN,DROWSY
1788115085.769,35,0.085,0.066,0.076,0.002,0.467,9.3,160.9,-3.5,UNKNOWN,DROWSY
1788115085.845,13,0.097,0.080,0.089,0.001,0.473,8.7,161.4,-3.7,UNKNOWN,DROWSY
1788115085.880,29,0.093,0.084,0.089,0.000,0.480,9.2,162.8,-3.6,UNKNOWN,DROWSY
1788115085.908,33,0.087,0.075,0.081,0.001,0.487,8.4,162.0,-3.8,UNKNOWN,DROWSY
1788115085.956,21,0.078,0.083,0.081,0.001,0.493,9.3,161.1,-3.6,UNKNOWN,DROWSY
1788115085.977,47,0.079,0.085,0.082,0.001,0.500,9.1,162.7,-3.8,UNKNOWN,DROWSY
1788115086.006,35,0.093,0.083,0.088,0.000,0.507,9.3,161.2,-3.7,UNKNOWN,DROWSY
1788115086.038,30,0.098,0.066,0.082,0.003,0.513,9.1,161.4,-3.6,UNKNOWN,DROWSY
1788115086.071,30,0.098,0.089,0.093,0.001,0.520,9.0,161.1,-3.5,UNKNOWN,DROWSY
1788115086.089,53,0.103,0.086,0.095,0.001,0.527,9.2,161.7,-3.5,UNKNOWN,DROWSY
1788115086.106,60,0.100,0.077,0.089,0.001,0.533,9.4,162.1,-3.6,UNKNOWN,DROWSY
1788115086.136,33,0.097,0.085,0.091,0.000,0.540,9.7,162.7,-3.7,UNKNOWN,DROWSY
1788115086.167,31,0.092,0.080,0.086,0.001,0.547,9.3,162.0,-3.6,UNKNOWN,DROWSY
1788115086.248,12,0.095,0.077,0.086,0.002,0.553,9.4,161.8,-3.6,UNKNOWN,DROWSY
1788115086.280,31,0.097,0.079,0.088,0.001,0.560,9.5,161.3,-3.3,UNKNOWN,DROWSY
1788115086.311,31,0.097,0.082,0.090,0.001,0.567,9.4,161.4,-3.7,UNKNOWN,DROWSY
1788115086.341,34,0.101,0.067,0.084,0.001,0.573,9.2,162.7,-3.6,UNKNOWN,DROWSY
1788115086.374,29,0.092,0.074,0.083,0.001,0.580,9.2,162.5,-3.7,UNKNOWN,DROWSY
1788115086.408,30,0.096,0.077,0.086,0.001,0.587,9.4,161.8,-3.5,UNKNOWN,DROWSY
1788115086.440,30,0.101,0.074,0.088,0.003,0.593,8.8,161.7,-3.7,UNKNOWN,DROWSY
1788115086.459,52,0.099,0.066,0.082,0.002,0.600,8.9,161.1,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.476,61,0.094,0.077,0.085,0.002,0.607,9.3,163.0,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.504,35,0.088,0.079,0.084,0.001,0.613,9.3,162.4,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.536,32,0.083,0.079,0.081,0.001,0.620,9.3,162.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.584,20,0.084,0.090,0.087,0.001,0.627,9.8,161.8,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.645,16,0.075,0.071,0.073,0.000,0.633,9.2,161.4,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.680,29,0.078,0.058,0.068,0.002,0.640,9.5,161.4,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.709,33,0.077,0.061,0.069,0.002,0.647,9.4,160.9,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.744,28,0.075,0.069,0.072,0.002,0.653,9.4,161.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.775,31,0.087,0.070,0.079,0.001,0.660,9.1,161.1,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.806,32,0.093,0.070,0.081,0.003,0.667,9.2,162.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.826,50,0.092,0.072,0.082,0.003,0.673,9.2,162.4,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.846,50,0.093,0.069,0.081,0.001,0.680,9.6,161.6,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.872,36,0.077,0.064,0.071,0.001,0.687,9.0,161.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.902,33,0.086,0.063,0.074,0.000,0.693,9.4,161.6,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.949,21,0.056,0.065,0.061,0.003,0.700,9.2,161.0,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115086.983,29,0.073,0.067,0.070,0.000,0.707,8.9,160.5,-3.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.049,15,0.081,0.069,0.075,0.001,0.713,8.9,161.4,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.080,32,0.078,0.085,0.081,0.001,0.720,9.2,161.7,-3.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.111,31,0.076,0.075,0.075,0.000,0.727,8.7,161.7,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.142,32,0.061,0.072,0.067,0.001,0.733,9.0,161.6,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.176,30,0.074,0.064,0.069,0.001,0.740,9.3,161.2,-3.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.194,53,0.074,0.069,0.071,0.001,0.747,9.3,161.1,-3.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.215,62,0.070,0.088,0.079,0.000,0.753,9.1,162.2,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.238,36,0.069,0.101,0.085,0.001,0.760,9.1,162.6,-3.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.271,30,0.059,0.097,0.078,0.002,0.767,9.1,162.6,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.320,20,0.055,0.096,0.075,0.000,0.773,9.2,160.9,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.352,31,0.056,0.097,0.076,0.002,0.780,9.2,161.5,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.382,31,0.059,0.100,0.079,0.002,0.787,8.8,162.5,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.448,15,0.074,0.107,0.091,0.001,0.787,9.0,162.5,-3.3,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.477,34,0.061,0.096,0.078,0.002,0.787,9.1,163.3,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.511,30,0.064,0.100,0.082,0.000,0.787,9.1,162.6,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.530,53,0.064,0.101,0.083,0.001,0.787,9.2,162.7,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.549,49,0.060,0.096,0.078,0.002,0.787,9.1,162.3,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.575,39,0.070,0.101,0.086,0.001,0.787,9.4,162.4,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.605,31,0.071,0.111,0.091,0.000,0.787,9.3,161.5,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.638,31,0.071,0.109,0.090,0.000,0.787,9.0,162.0,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.688,19,0.084,0.109,0.096,0.000,0.787,9.0,162.2,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.720,31,0.071,0.107,0.089,0.001,0.787,8.6,162.5,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.751,31,0.069,0.107,0.088,0.001,0.787,8.8,162.1,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.783,31,0.083,0.114,0.099,0.001,0.787,8.9,163.0,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.847,15,0.071,0.117,0.094,0.001,0.787,9.2,161.2,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.878,31,0.075,0.122,0.099,0.000,0.787,9.0,162.5,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.897,52,0.069,0.113,0.091,0.001,0.787,9.0,161.8,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.916,55,0.073,0.116,0.094,0.001,0.787,8.9,162.0,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.941,39,0.074,0.108,0.091,0.001,0.787,8.9,162.1,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115087.975,30,0.126,0.142,0.134,0.002,0.780,8.9,163.1,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.005,32,0.159,0.154,0.157,0.003,0.773,9.1,164.1,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.056,19,0.166,0.158,0.162,0.003,0.767,8.9,164.4,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.088,30,0.172,0.175,0.173,0.004,0.760,8.4,163.5,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.119,31,0.180,0.179,0.179,0.004,0.760,8.9,164.3,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.149,33,0.182,0.181,0.181,0.003,0.760,8.2,163.7,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.183,30,0.183,0.186,0.185,0.005,0.760,8.6,163.8,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.245,15,0.198,0.193,0.196,0.005,0.760,8.6,161.9,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.266,49,0.200,0.197,0.198,0.005,0.760,8.6,161.8,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.284,73,0.197,0.197,0.197,0.005,0.760,8.6,162.2,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.309,33,0.201,0.190,0.195,0.004,0.760,8.7,162.4,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.345,27,0.203,0.194,0.198,0.006,0.760,8.7,161.9,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.375,34,0.207,0.199,0.203,0.006,0.760,9.0,161.8,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.423,20,0.204,0.203,0.203,0.006,0.760,9.1,162.2,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.456,30,0.211,0.196,0.203,0.004,0.760,9.4,162.0,-3.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.486,34,0.208,0.200,0.204,0.004,0.760,8.5,162.1,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.520,29,0.189,0.187,0.188,0.008,0.760,8.9,161.6,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.552,31,0.165,0.149,0.157,0.008,0.760,8.5,162.0,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.584,31,0.108,0.100,0.104,0.008,0.767,8.5,160.6,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
